timestamp,value
2012-12-13T00:00:00Z,10552964.9330075
2012-12-14T00:00:00Z,10555614.9320075
2012-12-15T00:00:00Z,10558514.9310075
2012-12-16T00:00:00Z,10561289.9300075
2012-12-17T00:00:00Z,10564639.9295075
2012-12-18T00:00:00Z,10567764.9295075
2012-12-19T00:00:00Z,10571314.9295075
2012-12-20T00:00:00Z,10573964.9285075
2012-12-21T00:00:00Z,10577114.9275075
2012-12-22T00:00:00Z,10580939.9260075
2012-12-23T00:00:00Z,10583989.9255075
2012-12-24T00:00:00Z,10587289.9250075
2012-12-25T00:00:00Z,10590389.9250075
2012-12-26T00:00:00Z,10594239.9245075
2012-12-27T00:00:00Z,10598139.9245065
2012-12-28T00:00:00Z,10602364.9230065
2012-12-29T00:00:00Z,10605964.9210065
2012-12-30T00:00:00Z,10610114.9160065
2012-12-31T00:00:00Z,10614064.9145065
2013-01-01T00:00:00Z,10618114.9105065
2013-01-02T00:00:00Z,10621939.9095065
2013-01-03T00:00:00Z,10625989.9070065
2013-01-04T00:00:00Z,10629814.9035065
2013-01-05T00:00:00Z,10633339.9010065
2013-01-06T00:00:00Z,10636964.9005065
2013-01-07T00:00:00Z,10641164.8990065
2013-01-08T00:00:00Z,10644489.8980065
2013-01-09T00:00:00Z,10647739.8970065
2013-01-10T00:00:00Z,10651414.8950065
2013-01-11T00:00:00Z,10654339.8930065
2013-01-12T00:00:00Z,10657389.8930065
2013-01-13T00:00:00Z,10660714.8920065
2013-01-14T00:00:00Z,10664639.8900075
2013-01-15T00:00:00Z,10667664.8890075
2013-01-16T00:00:00Z,10670939.8865075
2013-01-17T00:00:00Z,10673714.8850075
2013-01-18T00:00:00Z,10676739.8835075
2013-01-19T00:00:00Z,10680589.8825075
2013-01-20T00:00:00Z,10683839.8810075
2013-01-21T00:00:00Z,10687139.8790075
2013-01-22T00:00:00Z,10690739.8765075
2013-01-23T00:00:00Z,10693889.8740075
2013-01-24T00:00:00Z,10697789.8725075
2013-01-25T00:00:00Z,10701214.8700075
2013-01-26T00:00:00Z,10705114.8675075
2013-01-27T00:00:00Z,10708889.8645075
2013-01-28T00:00:00Z,10712564.8625075
2013-01-29T00:00:00Z,10716514.8610075
2013-01-30T00:00:00Z,10720339.8565075
2013-01-31T00:00:00Z,10725164.8535075
2013-02-01T00:00:00Z,10728839.8525075
2013-02-02T00:00:00Z,10732664.8505075
2013-02-03T00:00:00Z,10737314.8490075
2013-02-04T00:00:00Z,10741414.8480075
2013-02-05T00:00:00Z,10745589.8470055
2013-02-06T00:00:00Z,10749239.8455055
2013-02-07T00:00:00Z,10753089.8440045
2013-02-08T00:00:00Z,10756864.8440045
2013-02-09T00:00:00Z,10760439.8435045
2013-02-10T00:00:00Z,10764464.8420045
2013-02-11T00:00:00Z,10768439.8415045
2013-02-12T00:00:00Z,10771914.8400045
2013-02-13T00:00:00Z,10776189.8360045
2013-02-14T00:00:00Z,10779964.8360045
2013-02-15T00:00:00Z,10784439.8335045
2013-02-16T00:00:00Z,10789164.8335045
2013-02-17T00:00:00Z,10793864.8290045
2013-02-18T00:00:00Z,10797889.8285045
2013-02-19T00:00:00Z,10801864.8255045
2013-02-20T00:00:00Z,10806689.8240045
2013-02-21T00:00:00Z,10811089.8225045
2013-02-22T00:00:00Z,10815339.8225045
2013-02-23T00:00:00Z,10819439.8225045
2013-02-24T00:00:00Z,10823339.8220045
2013-02-25T00:00:00Z,10828439.8205045
2013-02-26T00:00:00Z,10832589.8195045
2013-02-27T00:00:00Z,10837414.8185045
2013-02-28T00:00:00Z,10841614.8180045
2013-03-01T00:00:00Z,10845414.8150045
2013-03-02T00:00:00Z,10849039.8145045
2013-03-03T00:00:00Z,10853064.8145035
2013-03-04T00:00:00Z,10857539.8120035
2013-03-05T00:00:00Z,10861014.8120035
2013-03-06T00:00:00Z,10864889.8120035
2013-03-07T00:00:00Z,10868889.8110035
2013-03-08T00:00:00Z,10872889.8110035
2013-03-09T00:00:00Z,10877114.8110035
2013-03-10T00:00:00Z,10881689.8110035
2013-03-11T00:00:00Z,10885789.8110035
2013-03-12T00:00:00Z,10889164.8100035
2013-03-13T00:00:00Z,10893089.8095035
2013-03-14T00:00:00Z,10897564.8095045
2013-03-15T00:00:00Z,10901864.8085045
2013-03-16T00:00:00Z,10906239.8085045
2013-03-17T00:00:00Z,10911464.8085045
2013-03-18T00:00:00Z,10916214.8085055
2013-03-19T00:00:00Z,10920464.8085055
2013-03-20T00:00:00Z,10925739.8085055
2013-03-21T00:00:00Z,10931189.8085055
2013-03-22T00:00:00Z,10936914.8075055
2013-03-23T00:00:00Z,10942339.8075055
2013-03-24T00:00:00Z,10947064.8075055
2013-03-25T00:00:00Z,10950664.8075055
2013-03-26T00:00:00Z,10954439.8075055
2013-03-27T00:00:00Z,10957714.8075055
2013-03-28T00:00:00Z,10962289.8075055
2013-03-29T00:00:00Z,10966639.8065065
2013-03-30T00:00:00Z,10970964.8065065
2013-03-31T00:00:00Z,10975189.8065065
2013-04-01T00:00:00Z,10980139.8065055
2013-04-02T00:00:00Z,10984664.8055055
2013-04-03T00:00:00Z,10989039.8050055
2013-04-04T00:00:00Z,10992889.8050055
2013-04-05T00:00:00Z,10996839.8050055
2013-04-06T00:00:00Z,11000914.8050055
2013-04-07T00:00:00Z,11005014.8050055
2013-04-08T00:00:00Z,11008889.8050055
2013-04-09T00:00:00Z,11013289.8050055
2013-04-10T00:00:00Z,11018064.8050055
2013-04-11T00:00:00Z,11022064.8050055
2013-04-12T00:00:00Z,11026389.8050055
2013-04-13T00:00:00Z,11030564.8050055
2013-04-14T00:00:00Z,11034389.8050055
2013-04-15T00:00:00Z,11038489.8050055
2013-04-16T00:00:00Z,11042914.8050055
2013-04-17T00:00:00Z,11047189.8050055
2013-04-18T00:00:00Z,11050864.8050055
2013-04-19T00:00:00Z,11054289.8050055
2013-04-20T00:00:00Z,11058139.8050055
2013-04-21T00:00:00Z,11062539.8050055
2013-04-22T00:00:00Z,11066364.8050055
2013-04-23T00:00:00Z,11070564.8050055
2013-04-24T00:00:00Z,11074614.8050055
2013-04-25T00:00:00Z,11078914.8050055
2013-04-26T00:00:00Z,11083189.8050055
2013-04-27T00:00:00Z,11086864.8050055
2013-04-28T00:00:00Z,11091289.8050055
2013-04-29T00:00:00Z,11095639.8038055
2013-04-30T00:00:00Z,11099364.8038055
2013-05-01T00:00:00Z,11103139.8038055
2013-05-02T00:00:00Z,11106489.8038055
2013-05-03T00:00:00Z,11109914.8038055
2013-05-04T00:00:00Z,11113889.8038055
2013-05-05T00:00:00Z,11118014.8038055
2013-05-06T00:00:00Z,11122164.8038055
2013-05-07T00:00:00Z,11126364.8038055
2013-05-08T00:00:00Z,11130489.8038055
2013-05-09T00:00:00Z,11134589.8038055
2013-05-10T00:00:00Z,11138889.8038055
2013-05-11T00:00:00Z,11143439.8038055
2013-05-12T00:00:00Z,11147639.8038055
2013-05-13T00:00:00Z,11151989.8038055
2013-05-14T00:00:00Z,11155839.8038055
2013-05-15T00:00:00Z,11159364.8033055
2013-05-16T00:00:00Z,11163064.8033055
2013-05-17T00:00:00Z,11167089.8033055
2013-05-18T00:00:00Z,11170814.8033055
2013-05-19T00:00:00Z,11174714.8033055
2013-05-20T00:00:00Z,11177939.8033055
2013-05-21T00:00:00Z,11181714.8033055
2013-05-22T00:00:00Z,11185614.8033055
2013-05-23T00:00:00Z,11189964.8033055
2013-05-24T00:00:00Z,11194189.8033055
2013-05-25T00:00:00Z,11198314.8033055
2013-05-26T00:00:00Z,11202389.8033055
2013-05-27T00:00:00Z,11206789.8033055
2013-05-28T00:00:00Z,11210739.8033055
2013-05-29T00:00:00Z,11214939.8033055
2013-05-30T00:00:00Z,11219414.8033055
2013-05-31T00:00:00Z,11223789.8033055
2013-06-01T00:00:00Z,11229114.8033055
2013-06-02T00:00:00Z,11234089.8033055
2013-06-03T00:00:00Z,11239414.8033055
2013-06-04T00:00:00Z,11244739.8033055
2013-06-05T00:00:00Z,11249339.8033055
2013-06-06T00:00:00Z,11253864.8033055
2013-06-07T00:00:00Z,11257889.8033055
2013-06-08T00:00:00Z,11262414.8033055
2013-06-09T00:00:00Z,11266389.8033055
2013-06-10T00:00:00Z,11270739.8033055
2013-06-11T00:00:00Z,11275239.8033055
2013-06-12T00:00:00Z,11280314.8033055
2013-06-13T00:00:00Z,11284964.8033055
2013-06-14T00:00:00Z,11289464.8033055
2013-06-15T00:00:00Z,11293789.8033055
2013-06-16T00:00:00Z,11298414.8033055
2013-06-17T00:00:00Z,11302039.8033055
2013-06-18T00:00:00Z,11305539.8033055
2013-06-19T00:00:00Z,11308939.8033055
2013-06-20T00:00:00Z,11312789.8033055
2013-06-21T00:00:00Z,11316989.8033055
2013-06-22T00:00:00Z,11321389.8033055
2013-06-23T00:00:00Z,11325514.8033045
2013-06-24T00:00:00Z,11329264.8033045
2013-06-25T00:00:00Z,11333189.8033045
2013-06-26T00:00:00Z,11337539.8033045
2013-06-27T00:00:00Z,11341714.8033045
2013-06-28T00:00:00Z,11345939.8033045
2013-06-29T00:00:00Z,11350164.8033045
2013-06-30T00:00:00Z,11353989.8033045
2013-07-01T00:00:00Z,11357914.8033045
2013-07-02T00:00:00Z,11361739.8033045
2013-07-03T00:00:00Z,11366339.8033045
2013-07-04T00:00:00Z,11370464.8033045
2013-07-05T00:00:00Z,11375114.8033045
2013-07-06T00:00:00Z,11379789.8033045
2013-07-07T00:00:00Z,11384439.8033045
2013-07-08T00:00:00Z,11389239.8033045
2013-07-09T00:00:00Z,11393864.8033045
2013-07-10T00:00:00Z,11398739.8033045
2013-07-11T00:00:00Z,11403089.8033045
2013-07-12T00:00:00Z,11406939.8033045
2013-07-13T00:00:00Z,11410864.8033045
2013-07-14T00:00:00Z,11415164.8033045
2013-07-15T00:00:00Z,11419264.8033045
2013-07-16T00:00:00Z,11423364.8033055
2013-07-17T00:00:00Z,11427964.8033055
2013-07-18T00:00:00Z,11431989.8033055
2013-07-19T00:00:00Z,11436264.8033055
2013-07-20T00:00:00Z,11440914.8033055
2013-07-21T00:00:00Z,11445889.8033055
2013-07-22T00:00:00Z,11450014.8033055
2013-07-23T00:00:00Z,11453539.8033055
2013-07-24T00:00:00Z,11457514.8033055
2013-07-25T00:00:00Z,11461164.8033055
2013-07-26T00:00:00Z,11467423.9116115
2013-07-27T00:00:00Z,11469789.8033055
2013-07-28T00:00:00Z,11473989.8033055
2013-07-29T00:00:00Z,11478439.8033055
2013-07-30T00:00:00Z,11483364.8023055
2013-07-31T00:00:00Z,11488114.8023055
2013-08-01T00:00:00Z,11492539.8023055
2013-08-02T00:00:00Z,11497339.8023055
2013-08-03T00:00:00Z,11501589.8023055
2013-08-04T00:00:00Z,11506064.8023055
2013-08-05T00:00:00Z,11510789.8023055
2013-08-06T00:00:00Z,11515539.8023055
2013-08-07T00:00:00Z,11520189.8023055
2013-08-08T00:00:00Z,11525314.8023055
2013-08-09T00:00:00Z,11530189.8023055
2013-08-10T00:00:00Z,11535439.8023055
2013-08-11T00:00:00Z,11540839.8023055
2013-08-12T00:00:00Z,11546239.8023055
2013-08-13T00:00:00Z,11550814.8023055
2013-08-14T00:00:00Z,11555014.8023065
2013-08-15T00:00:00Z,11559264.8023055
2013-08-16T00:00:00Z,11563464.8023055
2013-08-17T00:00:00Z,11568214.8023055
2013-08-18T00:00:00Z,11573064.8023055
2013-08-19T00:00:00Z,11577489.8023045
2013-08-20T00:00:00Z,11582239.8023055
2013-08-21T00:00:00Z,11587139.8023065
2013-08-22T00:00:00Z,11592539.8023065
2013-08-23T00:00:00Z,11597439.8023065
2013-08-24T00:00:00Z,11602014.8023055
2013-08-25T00:00:00Z,11605789.8023055
2013-08-26T00:00:00Z,11609939.8023055
2013-08-27T00:00:00Z,11614164.8023055
2013-08-28T00:00:00Z,11618614.8023055
2013-08-29T00:00:00Z,11623339.8023055
2013-08-30T00:00:00Z,11628464.8023055
2013-08-31T00:00:00Z,11634039.8023055
2013-09-01T00:00:00Z,11639564.8023055
2013-09-02T00:00:00Z,11644939.8023055
2013-09-03T00:00:00Z,11649789.8023055
2013-09-04T00:00:00Z,11653864.8023055
2013-09-05T00:00:00Z,11658339.8023055
2013-09-06T00:00:00Z,11662964.8023055
2013-09-07T00:00:00Z,11666589.8023055
2013-09-08T00:00:00Z,11670514.8023055
2013-09-09T00:00:00Z,11675589.8023065
2013-09-10T00:00:00Z,11680364.8023065
2013-09-11T00:00:00Z,11685364.8023065
2013-09-12T00:00:00Z,11690689.8023065
2013-09-13T00:00:00Z,11695789.8023065
2013-09-14T00:00:00Z,11701239.8023065
2013-09-15T00:00:00Z,11705764.8023065
2013-09-16T00:00:00Z,11709614.8023065
2013-09-17T00:00:00Z,11714089.8023065
2013-09-18T00:00:00Z,11718214.8023065
2013-09-19T00:00:00Z,11722964.8023065
2013-09-20T00:00:00Z,11727964.8023065
2013-09-21T00:00:00Z,11732689.8023065
2013-09-22T00:00:00Z,11737764.8023065
2013-09-23T00:00:00Z,11743014.8023065
2013-09-24T00:00:00Z,11748314.8023065
2013-09-25T00:00:00Z,11753464.8023055
2013-09-26T00:00:00Z,11757514.8023055
2013-09-27T00:00:00Z,11761964.8023055
2013-09-28T00:00:00Z,11766389.8023055
2013-09-29T00:00:00Z,11770639.8023055
2013-09-30T00:00:00Z,11774714.8023055
2013-10-01T00:00:00Z,11779389.8023055
2013-10-02T00:00:00Z,11784164.8023035
2013-10-03T00:00:00Z,11789139.8023025
2013-10-04T00:00:00Z,11793639.8023025
2013-10-05T00:00:00Z,11799114.8023025
2013-10-06T00:00:00Z,11803739.8023025
2013-10-07T00:00:00Z,11807639.8023025
2013-10-08T00:00:00Z,11813225.6892345
2013-10-09T00:00:00Z,11816139.8023025
2013-10-10T00:00:00Z,11820939.8023025
2013-10-11T00:00:00Z,11825564.8023025
2013-10-12T00:00:00Z,11830914.8023035
2013-10-13T00:00:00Z,11836439.8023035
2013-10-14T00:00:00Z,11842689.8023035
2013-10-15T00:00:00Z,11849189.8023035
2013-10-16T00:00:00Z,11854439.8023035
2013-10-17T00:00:00Z,11858614.8023035
2013-10-18T00:00:00Z,11863414.8023045
2013-10-19T00:00:00Z,11868989.8023045
2013-10-20T00:00:00Z,11873964.8023055
2013-10-21T00:00:00Z,11879239.8023055
2013-10-22T00:00:00Z,11885364.8023055
2013-10-23T00:00:00Z,11890889.8023045
2013-10-24T00:00:00Z,11896264.8023045
2013-10-25T00:00:00Z,11902139.8023045
2013-10-26T00:00:00Z,11906689.8023045
2013-10-27T00:00:00Z,11911164.8023045
2013-10-28T00:00:00Z,11915539.8023045
2013-10-29T00:00:00Z,11919539.8023035
2013-10-30T00:00:00Z,11924414.8023025
2013-10-31T00:00:00Z,11929689.8023035
2013-11-01T00:00:00Z,11934889.8023035
2013-11-02T00:00:00Z,11939939.8023035
2013-11-03T00:00:00Z,11944739.8023035
2013-11-04T00:00:00Z,11949614.8023035
2013-11-05T00:00:00Z,11953964.8023035
2013-11-06T00:00:00Z,11958039.8023035
2013-11-07T00:00:00Z,11961639.8023035
2013-11-08T00:00:00Z,11964989.8023035
2013-11-09T00:00:00Z,11968689.8023035
2013-11-10T00:00:00Z,11972964.8023035
2013-11-11T00:00:00Z,11977639.8023045
2013-11-12T00:00:00Z,11982664.8023045
2013-11-13T00:00:00Z,11986864.8023045
2013-11-14T00:00:00Z,11991439.8023055
2013-11-15T00:00:00Z,11995589.8023065
2013-11-16T00:00:00Z,12000439.8023075
2013-11-17T00:00:00Z,12005089.8023075
2013-11-18T00:00:00Z,12008989.8023095
2013-11-19T00:00:00Z,12013014.8023095
2013-11-20T00:00:00Z,12017114.8023095
2013-11-21T00:00:00Z,12020864.8023095
2013-11-22T00:00:00Z,12025164.8023095
2013-11-23T00:00:00Z,12029414.8023105
2013-11-24T00:00:00Z,12033614.8023105
2013-11-25T00:00:00Z,12037939.8023095
2013-11-26T00:00:00Z,12041914.8023085
2013-11-27T00:00:00Z,12046239.8023095
2013-11-28T00:00:00Z,12050764.8023085
2013-11-29T00:00:00Z,12055089.8023085
2013-11-30T00:00:00Z,12061522.0918655
2013-12-01T00:00:00Z,12064364.8023075
2013-12-02T00:00:00Z,12068339.8023075
2013-12-03T00:00:00Z,12073339.8023075
2013-12-04T00:00:00Z,12077614.8023085
2013-12-05T00:00:00Z,12081864.8023085
2013-12-06T00:00:00Z,12087064.8023085
2013-12-07T00:00:00Z,12091939.8023095
2013-12-08T00:00:00Z,12096814.8023095
2013-12-09T00:00:00Z,12101214.8023095
2013-12-10T00:00:00Z,12106014.8023095
2013-12-11T00:00:00Z,12110139.8023095
2013-12-12T00:00:00Z,12114214.8023095
2013-12-13T00:00:00Z,12118576.3910525
2013-12-14T00:00:00Z,12123514.8023095
2013-12-15T00:00:00Z,12127939.8023095
2013-12-16T00:00:00Z,12132964.8023085
2013-12-17T00:00:00Z,12138039.8023065
2013-12-18T00:00:00Z,12143014.8023055
2013-12-19T00:00:00Z,12148664.8023055
2013-12-20T00:00:00Z,12153114.8023045
2013-12-21T00:00:00Z,12157139.8023045
2013-12-22T00:00:00Z,12161364.8023045
2013-12-23T00:00:00Z,12165639.8023045
2013-12-24T00:00:00Z,12169864.8023055
2013-12-25T00:00:00Z,12173914.8023055
2013-12-26T00:00:00Z,12178414.8023055
2013-12-27T00:00:00Z,12183014.8023075
2013-12-28T00:00:00Z,12186764.8023075
2013-12-29T00:00:00Z,12190964.8023075
2013-12-30T00:00:00Z,12195289.8023075
2013-12-31T00:00:00Z,12199889.8023075
2014-01-01T00:00:00Z,12205014.8023085
2014-01-02T00:00:00Z,12208364.8023085
2014-01-03T00:00:00Z,12212389.8023085
2014-01-04T00:00:00Z,12215914.8023075
2014-01-05T00:00:00Z,12220739.8023085
2014-01-06T00:00:00Z,12225389.8023075
2014-01-07T00:00:00Z,12229814.8023085
2014-01-08T00:00:00Z,12234639.8023085
2014-01-09T00:00:00Z,12239814.8023075
2014-01-10T00:00:00Z,12244489.8023075
2014-01-11T00:00:00Z,12249739.8023085
2014-01-12T00:00:00Z,12254914.8023085
2014-01-13T00:00:00Z,12259139.8023075
2014-01-14T00:00:00Z,12263189.8023075
2014-01-15T00:00:00Z,12267789.8023075
2014-01-16T00:00:00Z,12272414.8023075
2014-01-17T00:00:00Z,12276214.8023075
2014-01-18T00:00:00Z,12280564.8023085
2014-01-19T00:00:00Z,12284789.8023085
2014-01-20T00:00:00Z,12289664.8023085
2014-01-21T00:00:00Z,12293814.8023085
2014-01-22T00:00:00Z,12298614.8023065
2014-01-23T00:00:00Z,12303039.8023055
2014-01-24T00:00:00Z,12307764.8023045
2014-01-25T00:00:00Z,12311889.8023055
2014-01-26T00:00:00Z,12315689.8023045
2014-01-27T00:00:00Z,12320039.8023035
2014-01-28T00:00:00Z,12323889.8023035
2014-01-29T00:00:00Z,12327689.8023035
2014-01-30T00:00:00Z,12332089.8023035
2014-01-31T00:00:00Z,12336689.8023035
2014-02-01T00:00:00Z,12341414.8023045
2014-02-02T00:00:00Z,12346064.8023035
2014-02-03T00:00:00Z,12350589.8023035
2014-02-04T00:00:00Z,12354889.8023035
2014-02-05T00:00:00Z,12359089.8023045
2014-02-06T00:00:00Z,12363639.8023045
2014-02-07T00:00:00Z,12367514.8023045
2014-02-08T00:00:00Z,12372064.8023055
2014-02-09T00:00:00Z,12375514.8023055
2014-02-10T00:00:00Z,12379414.8023055
2014-02-11T00:00:00Z,12383514.8023055
2014-02-12T00:00:00Z,12387964.8023055
2014-02-13T00:00:00Z,12392414.8023055
2014-02-14T00:00:00Z,12397189.8023055
2014-02-15T00:00:00Z,12401864.8023055
2014-02-16T00:00:00Z,12406739.8023055
2014-02-17T00:00:00Z,12410614.8023055
2014-02-18T00:00:00Z,12414689.8023055
2014-02-19T00:00:00Z,12419689.8023045
2014-02-20T00:00:00Z,12424114.8023035
2014-02-21T00:00:00Z,12427914.8023035
2014-02-22T00:00:00Z,12432443.5547345
2014-02-23T00:00:00Z,12436614.8023045
2014-02-24T00:00:00Z,12441389.8023055
2014-02-25T00:00:00Z,12445414.8023045
2014-02-26T00:00:00Z,12450209.5754915
2014-02-27T00:00:00Z,12454714.8023025
2014-02-28T00:00:00Z,12459239.8023035
2014-03-01T00:00:00Z,12462839.8023035
2014-03-02T00:00:00Z,12466339.8023035
2014-03-03T00:00:00Z,12470039.8023055
2014-03-04T00:00:00Z,12473764.8023045
2014-03-05T00:00:00Z,12477664.8023045
2014-03-06T00:00:00Z,12481989.8023045
2014-03-07T00:00:00Z,12486139.8023075
2014-03-08T00:00:00Z,12490339.8023075
2014-03-09T00:00:00Z,12494814.8023075
2014-03-10T00:00:00Z,12498539.8023065
2014-03-11T00:00:00Z,12502739.8023065
2014-03-12T00:00:00Z,12507289.8023065
2014-03-13T00:00:00Z,12511339.8023065
2014-03-14T00:00:00Z,12514664.8023065
2014-03-15T00:00:00Z,12518789.8023065
2014-03-16T00:00:00Z,12523064.8023075
2014-03-17T00:00:00Z,12527089.8023075
2014-03-18T00:00:00Z,12530739.8023075
2014-03-19T00:00:00Z,12534739.8023095
2014-03-20T00:00:00Z,12539164.8023095
2014-03-21T00:00:00Z,12543814.8023095
2014-03-22T00:00:00Z,12548064.8023105
2014-03-23T00:00:00Z,12553414.8023105
2014-03-24T00:00:00Z,12558114.8023105
2014-03-25T00:00:00Z,12562039.8023105
2014-03-26T00:00:00Z,12566014.8023115
2014-03-27T00:00:00Z,12570339.8023115
2014-03-28T00:00:00Z,12574689.8023125
2014-03-29T00:00:00Z,12579071.9935495
2014-03-30T00:00:00Z,12582651.9208135
2014-03-31T00:00:00Z,12587064.8023125
2014-04-01T00:00:00Z,12591339.8023125
2014-04-02T00:00:00Z,12596275.4642265
2014-04-03T00:00:00Z,12601364.8023135
2014-04-04T00:00:00Z,12606239.8023145
2014-04-05T00:00:00Z,12610514.8023145
2014-04-06T00:00:00Z,12614289.8023145
2014-04-07T00:00:00Z,12618064.8023145
2014-04-08T00:00:00Z,12621414.8023145
2014-04-09T00:00:00Z,12625439.8023145
2014-04-10T00:00:00Z,12629314.8023145
2014-04-11T00:00:00Z,12633539.8023145
2014-04-12T00:00:00Z,12637564.8023145
2014-04-13T00:00:00Z,12642239.8023145
2014-04-14T00:00:00Z,12647064.8023155
2014-04-15T00:00:00Z,12651614.8023165
2014-04-16T00:00:00Z,12655589.8023165
2014-04-17T00:00:00Z,12659814.8023165
2014-04-18T00:00:00Z,12663814.8023185
2014-04-19T00:00:00Z,12667789.8023195
2014-04-20T00:00:00Z,12672239.8023195
2014-04-21T00:00:00Z,12676514.8023205
2014-04-22T00:00:00Z,12680364.8023205
2014-04-23T00:00:00Z,12684489.8023195
2014-04-24T00:00:00Z,12688264.8023205
2014-04-25T00:00:00Z,12692814.8023225
2014-04-26T00:00:00Z,12696889.8023225
2014-04-27T00:00:00Z,12701314.8023225
2014-04-28T00:00:00Z,12705114.8023235
2014-04-29T00:00:00Z,12709390.7160405
2014-04-30T00:00:00Z,12712814.8023225
2014-05-01T00:00:00Z,12717214.8023225
2014-05-02T00:00:00Z,12721239.8023225
2014-05-03T00:00:00Z,12724789.8023225
2014-05-04T00:00:00Z,12728564.8023225
2014-05-05T00:00:00Z,12731689.8023225
2014-05-06T00:00:00Z,12736539.8023235
2014-05-07T00:00:00Z,12740514.8023215
2014-05-08T00:00:00Z,12744689.8023205
2014-05-09T00:00:00Z,12748939.8023185
2014-05-10T00:00:00Z,12753414.8023175
2014-05-11T00:00:00Z,12757214.8023185
2014-05-12T00:00:00Z,12761314.8023175
2014-05-13T00:00:00Z,12765364.8023175
2014-05-14T00:00:00Z,12769114.8023175
2014-05-15T00:00:00Z,12773389.8023175
2014-05-16T00:00:00Z,12777914.8023185
2014-05-17T00:00:00Z,12782239.8023155
2014-05-18T00:00:00Z,12786539.8023165
2014-05-19T00:00:00Z,12790739.8023155
2014-05-20T00:00:00Z,12795164.8023165
2014-05-21T00:00:00Z,12799539.8023165
2014-05-22T00:00:00Z,12803839.8023165
2014-05-23T00:00:00Z,12807964.8023165
2014-05-24T00:00:00Z,12811814.8023155
2014-05-25T00:00:00Z,12815839.8023155
2014-05-26T00:00:00Z,12819789.8023145
2014-05-27T00:00:00Z,12823189.8023135
2014-05-28T00:00:00Z,12827414.8023125
2014-05-29T00:00:00Z,12830939.8023125
2014-05-30T00:00:00Z,12835114.8023125
2014-05-31T00:00:00Z,12838789.8023125
2014-06-01T00:00:00Z,12843164.8023125
2014-06-02T00:00:00Z,12847989.8023125
2014-06-03T00:00:00Z,12852439.8479395
2014-06-04T00:00:00Z,12856964.8023135
2014-06-05T00:00:00Z,12860764.8023135
2014-06-06T00:00:00Z,12864239.8023135
2014-06-07T00:00:00Z,12868114.8023135
2014-06-08T00:00:00Z,12871514.8023125
2014-06-09T00:00:00Z,12875414.8023125
2014-06-10T00:00:00Z,12879589.8023125
2014-06-11T00:00:00Z,12883239.8023145
2014-06-12T00:00:00Z,12887539.8023155
2014-06-13T00:00:00Z,12891614.8023165
2014-06-14T00:00:00Z,12896064.8023165
2014-06-15T00:00:00Z,12900814.8023155
2014-06-16T00:00:00Z,12905514.8023165
2014-06-17T00:00:00Z,12910114.8023165
2014-06-18T00:00:00Z,12914064.8023165
2014-06-19T00:00:00Z,12918239.8023155
2014-06-20T00:00:00Z,12922889.8023155
2014-06-21T00:00:00Z,12927539.8023155
2014-06-22T00:00:00Z,12932039.8023155
2014-06-23T00:00:00Z,12936439.8023155
2014-06-24T00:00:00Z,12941139.8023155
2014-06-25T00:00:00Z,12945814.8023155
2014-06-26T00:00:00Z,12950089.8023165
2014-06-27T00:00:00Z,12955014.8023155
2014-06-28T00:00:00Z,12959564.8023155
2014-06-29T00:00:00Z,12963489.8023155
2014-06-30T00:00:00Z,12966789.8023155
2014-07-01T00:00:00Z,12970114.8023155
2014-07-02T00:00:00Z,12973539.8023155
2014-07-03T00:00:00Z,12977014.8023155
2014-07-04T00:00:00Z,12981164.8023165
2014-07-05T00:00:00Z,12984964.8023165
2014-07-06T00:00:00Z,12988514.8023155
2014-07-07T00:00:00Z,12992264.8023145
2014-07-08T00:00:00Z,12996014.8023145
2014-07-09T00:00:00Z,13000164.8023155
2014-07-10T00:00:00Z,13003889.8023145
2014-07-11T00:00:00Z,13007789.8023145
2014-07-12T00:00:00Z,13011714.8023135
2014-07-13T00:00:00Z,13015714.8023135
2014-07-14T00:00:00Z,13019089.8023135
2014-07-15T00:00:00Z,13023064.8023125
2014-07-16T00:00:00Z,13026664.8023125
2014-07-17T00:00:00Z,13030964.8023125
2014-07-18T00:00:00Z,13035264.8023135
2014-07-19T00:00:00Z,13039689.8023145
2014-07-20T00:00:00Z,13043564.8023145
2014-07-21T00:00:00Z,13047439.8023145
2014-07-22T00:00:00Z,13050989.8023145
2014-07-23T00:00:00Z,13054639.8023155
2014-07-24T00:00:00Z,13058214.8023155
2014-07-25T00:00:00Z,13062289.8023155
2014-07-26T00:00:00Z,13065639.8023155
2014-07-27T00:00:00Z,13069464.8023155
2014-07-28T00:00:00Z,13073214.8023165
2014-07-29T00:00:00Z,13076939.8023165
2014-07-30T00:00:00Z,13081239.8023155
2014-07-31T00:00:00Z,13085089.8023165
2014-08-01T00:00:00Z,13089014.8023165
2014-08-02T00:00:00Z,13093089.8023165
2014-08-03T00:00:00Z,13096939.8023165
2014-08-04T00:00:00Z,13100139.8023165
2014-08-05T00:00:00Z,13103514.8023165
2014-08-06T00:00:00Z,13107614.8023165
2014-08-07T00:00:00Z,13111614.8023165
2014-08-08T00:00:00Z,13116042.6841785
2014-08-09T00:00:00Z,13120114.8023145
2014-08-10T00:00:00Z,13124539.8023155
2014-08-11T00:00:00Z,13129089.8023155
2014-08-12T00:00:00Z,13133439.8023145
